Cantidad,Tiempo 1,Tiempo 2,Tiempo 3,Tiempo 4,Tiempo 5,Promedio Tiempo,Iteración 1,Iteración 2,Iteración 3,Iteración 4,Iteración 5,Promedio Iteración
9790000,0.0,0.0,0.0,0.0,0.0,0.0,54439,54450,54461,54473,54484,54461,
9800000,0.0,0.0,0.0,0.0,0.0,0.0,54497,54510,54523,54534,54545,54521,
9810000,0.0,0.0,0.0,0.0,0.0,0.0,54557,54567,54578,54591,54602,54579,
9820000,0.0,0.0,0.0,0.0,0.0,0.0,54613,54626,54639,54653,54666,54639,
9830000,0.0,0.0,0.0,0.0,0.0,0.0,54679,54692,54702,54715,54728,54703,
9840000,0.0,0.0,0.0,0.0,0.0,0.0,54739,54752,54764,54776,54789,54764,
9850000,0.0,0.0,0.0,0.0,0.0,0.0,54803,54816,54827,54839,54852,54827,
9860000,0.0,0.0,0.0,0.0,0.0,0.0,54866,54878,54892,54905,54918,54891,
9870000,0.0,0.0,0.0,0.0,0.0,0.0,54927,54941,54954,54967,54980,54953,
9880000,0.0,0.0,0.0,0.0,0.0,0.0,54994,55007,55020,55033,55046,55020,
9890000,0.0,0.0,0.0,0.0,0.0,0.0,55058,55069,55082,55095,55106,55082,
9900000,0.0,0.0,0.0,0.0,0.0,0.0,55118,55128,55142,55155,55168,55142,
9910000,0.0,0.0,0.0,0.0,0.0,0.0,55178,55190,55203,55214,55227,55202,
9920000,0.0,0.0,0.0,0.0,0.0,0.0,55238,55250,55263,55275,55287,55262,
9930000,0.0,0.0,0.0,0.0,0.0,0.0,55300,55313,55326,55339,55352,55326,
9940000,0.0,0.0,0.0,0.0,0.0,0.0,55366,55380,55393,55406,55419,55392,
9950000,0.0,0.0,0.0,0.0,0.0,0.0,55432,55445,55455,55468,55481,55456,
9960000,0.0,0.0,0.0,0.0,0.0,0.0,55494,55507,55519,55530,55541,55518,
9970000,0.0,0.0,0.0,0.0,0.0,0.0,55554,55567,55573,55586,55599,55575,
9980000,0.0,0.0,0.0,0.0,0.0,0.0,55611,55624,55637,55650,55658,55636,
9990000,0.0,0.0,0.0,0.0,0.0,0.0,55669,55683,55696,55706,55716,55694,
10000000,0.0,0.0,0.0,0.0,0.0,0.0,55729,55741,55751,55765,55779,55753,
10010000,0.0,0.0,0.0,0.0,0.0,0.0,55792,55805,55817,55827,55839,55816,
10020000,0.0,0.0,0.0,0.0,0.0,0.0,55852,55865,55878,55889,55899,55876,
10030000,0.0,0.0,0.0,0.0,0.0,0.0,55912,55925,55935,55949,55957,55935,
10040000,0.0,0.0,0.0,0.0,0.0,0.0,55970,55982,55995,56009,56022,55995,
10050000,0.0,0.0,0.0,0.0,0.0,0.0,56035,56049,56058,56071,56084,56059,
10060000,0.0,0.0,0.0,0.0,0.0,0.0,56094,56107,56118,56131,56144,56118,
10070000,0.0,0.0,0.0,0.0,0.0,0.0,56157,56169,56183,56191,56201,56180,
10080000,0.0,0.0,0.0,0.0,0.0,0.0,56207,56220,56233,56246,56259,56233,
10090000,0.0,0.0,0.0,0.0,0.0,0.0,56273,56286,56300,56310,56324,56298,
10100000,0.0,0.0,0.0,0.0,0.0,0.0,56336,56349,56363,56377,56389,56362,
10110000,0.0,0.0,0.0,0.0,0.0,0.0,56401,56415,56429,56443,56456,56428,
10120000,0.0,0.0,0.0,0.0,0.0,0.0,56469,56480,56493,56507,56521,56494,
10130000,0.0,0.0,0.0,0.0,0.0,0.0,56534,56545,56553,56565,56578,56555,
10140000,0.0,0.0,0.0,0.0,0.0,0.0,56589,56602,56615,56628,56638,56614,
10150000,0.0,0.0,0.0,0.0,0.0,0.0,56652,56666,56679,56690,56703,56678,
10160000,0.0,0.0,0.0,0.0,0.0,0.0,56717,56729,56742,56755,56768,56742,
10170000,0.0,0.0,0.0,0.0,0.0,0.0,56781,56794,56805,56818,56831,56805,
10180000,0.0,0.0,0.0,0.0,0.0,0.0,56845,56855,56868,56879,56893,56868,
10190000,0.0,0.0,0.0,0.0,0.0,0.0,56907,56921,56935,56947,56961,56934,
10200000,0.0,0.0,0.0,0.0,0.0,0.0,56974,56985,56998,57011,57024,56998,
10210000,0.0,0.0,0.0,0.0,0.0,0.0,57037,57050,57064,57077,57090,57063,
10220000,0.0,0.0,0.0,0.0,0.0,0.0,57103,57115,57127,57140,57152,57127,
10230000,0.0,0.0,0.0,0.0,0.0,0.0,57161,57174,57182,57193,57207,57183,
10240000,0.0,0.0,0.0,0.0,0.0,0.0,57219,57229,57243,57255,57264,57242,
10250000,0.0,0.0,0.0,0.0,0.0,0.0,57274,57286,57300,57314,57327,57300,
10260000,0.0,0.0,0.0,0.0,0.0,0.0,57339,57352,57366,57379,57393,57365,
10270000,0.0,0.0,0.0,0.0,0.0,0.0,57405,57416,57426,57439,57450,57427,
10280000,0.0,0.0,0.0,0.0,0.0,0.0,57462,57476,57490,57504,57516,57489,
10290000,0.0,0.0,0.0,0.0,0.0,0.0,57529,57542,57555,57568,57581,57555,
10300000,0.0,0.0,0.0,0.0,0.0,0.0,57594,57606,57618,57631,57640,57617,
10310000,0.0,0.0,0.0,0.0,0.0,0.0,57653,57665,57678,57690,57701,57677,
10320000,0.0,0.0,0.0,0.0,0.0,0.0,57711,57720,57732,57742,57754,57731,
10330000,0.0,0.0,0.0,0.0,0.0,0.0,57765,57779,57791,57805,57818,57791,
10340000,0.0,0.0,0.0,0.0,0.0,0.0,57830,57841,57854,57866,57879,57854,
10350000,0.0,0.0,0.0,0.0,0.0,0.0,57891,57903,57915,57927,57941,57915,
10360000,0.0,0.0,0.0,0.0,0.0,0.0,57954,57968,57980,57993,58005,57980,
10370000,0.0,0.0,0.0,0.0,0.0,0.0,58018,58028,58041,58052,58060,58039,
10380000,0.0,0.0,0.0,0.0,0.0,0.0,58073,58087,58101,58114,58127,58100,
10390000,0.0,0.0,0.0,0.0,0.0,0.0,58139,58152,58166,58176,58188,58164,
10400000,0.0,0.0,0.0,0.0,0.0,0.0,58200,58212,58224,58237,58250,58224,
10410000,0.0,0.0,0.0,0.0,0.0,0.0,58260,58273,58287,58300,58314,58286,
10420000,0.0,0.0,0.0,0.0,0.0,0.0,58327,58341,58355,58369,58383,58355,
10430000,0.0,0.0,0.0,0.0,0.0,0.0,58396,58409,58422,58434,58446,58421,
10440000,0.0,0.0,0.0,0.0,0.0,0.0,58460,58473,58479,58492,58505,58481,
10450000,0.0,0.0,0.0,0.0,0.0,0.0,58517,58531,58542,58555,58568,58542,
10460000,0.0,0.0,0.0,0.0,0.0,0.0,58580,58593,58603,58616,58628,58604,
10470000,0.0,0.0,0.0,0.0,0.0,0.0,58642,58655,58669,58681,58695,58668,
10480000,0.0,0.0,0.0,0.0,0.0,0.0,58707,58720,58732,58734,58747,58728,
10490000,0.0,0.0,0.0,0.0,0.0,0.0,58760,58773,58787,58800,58813,58786,
10500000,0.0,0.0,0.0,0.0,0.0,0.0,58824,58836,58849,58862,58875,58849,
10510000,0.0,0.0,0.0,0.0,0.0,0.0,58888,58900,58914,58927,58940,58913,
10520000,0.0,0.0,0.0,0.0,0.0,0.0,58954,58964,58977,58987,59000,58976,
10530000,0.0,0.0,0.0,0.0,0.0,0.0,59011,59024,59037,59050,59063,59037,
10540000,0.0,0.0,0.0,0.0,0.0,0.0,59076,59089,59101,59114,59125,59101,
10550000,0.0,0.0,0.0,0.0,0.0,0.0,59139,59150,59160,59169,59182,59160,
10560000,0.0,0.0,0.0,0.0,0.0,0.0,59194,59208,59222,59235,59246,59221,
10570000,0.0,0.0,0.0,0.0,0.0,0.0,59259,59271,59284,59298,59311,59284,
10580000,0.0,0.0,0.0,0.0,0.0,0.0,59323,59337,59351,59364,59378,59350,
10590000,0.0,0.0,0.0,0.001,0.0,2.0E-4,59391,59400,59412,59422,59436,59412,
10600000,0.0,0.0,0.0,0.0,0.0,0.0,59448,59459,59472,59480,59494,59470,
10610000,0.0,0.0,0.0,0.0,0.0,0.0,59503,59516,59530,59542,59556,59529,
10620000,0.0,0.0,0.0,0.0,0.0,0.0,59568,59579,59593,59607,59620,59593,
10630000,0.0,0.0,0.0,0.0,0.0,0.0,59633,59646,59660,59673,59687,59659,
10640000,0.0,0.0,0.0,0.0,0.0,0.0,59699,59712,59725,59737,59750,59724,
10650000,0.0,0.0,0.0,0.0,0.0,0.0,59763,59776,59789,59802,59815,59789,
10660000,0.0,0.0,0.0,0.0,0.0,0.0,59825,59838,59847,59860,59871,59848,
10670000,0.0,0.0,0.0,0.0,0.0,0.0,59884,59898,59912,59925,59939,59911,
10680000,0.0,0.0,0.0,0.0,0.0,0.0,59950,59961,59975,59988,60002,59975,
10690000,0.0,0.0,0.0,0.0,0.0,0.0,60015,60027,60040,60053,60065,60040,
10700000,0.0,0.0,0.0,0.0,0.0,0.0,60078,60090,60104,60117,60128,60103,
10710000,0.0,0.0,0.0,0.0,0.0,0.0,60142,60154,60167,60180,60194,60167,
10720000,0.0,0.0,0.0,0.0,0.0,0.0,60207,60219,60225,60238,60248,60227,
10730000,0.0,0.0,0.0,0.0,0.0,0.0,60261,60275,60288,60302,60314,60288,
10740000,0.0,0.0,0.0,0.0,0.0,0.0,60327,60340,60350,60364,60378,60351,
10750000,0.0,0.0,0.0,0.0,0.0,0.0,60388,60401,60413,60426,60440,60413,
10760000,0.0,0.0,0.0,0.0,0.0,0.0,60452,60463,60475,60489,60501,60476,
10770000,0.0,0.0,0.0,0.0,0.0,0.0,60511,60525,60538,60551,60565,60538,
10780000,0.0,0.0,0.0,0.0,0.0,0.0,60578,60592,60606,60620,60634,60606,
10790000,0.0,0.0,0.0,0.0,0.0,0.0,60647,60660,60667,60680,60693,60669,
10800000,0.0,0.0,0.0,0.0,0.0,0.0,60706,60717,60730,60740,60754,60729,
10810000,0.0,0.0,0.0,0.0,0.0,0.0,60765,60777,60791,60804,60817,60790,
10820000,0.0,0.0,0.0,0.0,0.0,0.0,60831,60842,60855,60869,60883,60856,
10830000,0.0,0.0,0.0,0.0,0.0,0.0,60896,60909,60920,60933,60947,60921,
10840000,0.0,0.0,0.0,0.0,0.0,0.0,60960,60972,60984,60997,61010,60984,
10850000,0.0,0.0,0.0,0.0,0.0,0.0,61022,61035,61047,61059,61072,61047,
10860000,0.0,0.0,0.0,0.0,0.0,0.0,61085,61099,61112,61122,61135,61110,
10870000,0.0,0.0,0.0,0.0,0.0,0.0,61146,61158,61172,61186,61200,61172,
10880000,0.0,0.0,0.0,0.0,0.0,0.0,61212,61225,61231,61245,61257,61234,
10890000,0.0,0.0,0.0,0.0,0.0,0.0,61270,61281,61293,61306,61317,61293,
10900000,0.0,0.0,0.0,0.0,0.0,0.0,61331,61341,61351,61362,61376,61352,
10910000,0.0,0.0,0.0,0.0,0.0,0.0,61389,61399,61411,61423,61437,61411,
10920000,0.0,0.0,0.0,0.0,0.0,0.0,61448,61461,61474,61488,61502,61474,
10930000,0.0,0.0,0.0,0.0,0.0,0.0,61515,61527,61541,61549,61562,61538,
10940000,0.0,0.0,0.0,0.0,0.0,0.0,61570,61584,61597,61608,61622,61596,
10950000,0.0,0.0,0.0,0.0,0.0,0.0,61632,61645,61654,61667,61681,61655,
10960000,0.0,0.0,0.0,0.0,0.0,0.0,61694,61707,61719,61732,61744,61719,
10970000,0.0,0.0,0.0,0.0,0.0,0.0,61756,61768,61780,61794,61807,61781,
10980000,0.0,0.0,0.0,0.0,0.0,0.0,61816,61827,61840,61853,61865,61840,
10990000,0.0,0.0,0.0,0.0,0.0,0.0,61878,61890,61902,61915,61928,61902,
11000000,0.0,0.0,0.0,0.0,0.0,0.0,61941,61954,61966,61978,61989,61965,
11010000,0.0,0.0,0.0,0.0,0.0,0.0,62001,62015,62028,62041,62051,62027,
11020000,0.0,0.0,0.0,0.0,0.0,0.0,62061,62074,62087,62099,62110,62086,
11030000,0.0,0.0,0.0,0.0,0.0,0.0,62122,62135,62148,62161,62174,62148,
11040000,0.0,0.0,0.0,0.0,0.0,0.0,62183,62197,62210,62223,62237,62210,
11050000,0.0,0.0,0.0,0.0,0.0,0.0,62251,62263,62274,62286,62300,62274,
11060000,0.0,0.0,0.0,0.0,0.0,0.0,62313,62326,62340,62353,62367,62339,
11070000,0.0,0.0,0.0,0.0,0.0,0.0,62375,62384,62396,62406,62419,62396,
11080000,0.0,0.0,0.0,0.0,0.0,0.0,62432,62445,62458,62471,62484,62458,
11090000,0.0,0.0,0.0,0.0,0.0,0.0,62495,62508,62519,62531,62544,62519,
11100000,0.0,0.0,0.0,0.0,0.0,0.0,62555,62568,62580,62591,62605,62579,
11110000,0.0,0.0,0.0,0.0,0.0,0.0,62618,62631,62644,62657,62670,62644,
11120000,0.0,0.0,0.0,0.0,0.0,0.0,62683,62692,62703,62717,62731,62705,
11130000,0.0,0.0,0.0,0.0,0.0,0.0,62743,62756,62768,62781,62793,62768,
11140000,0.0,0.0,0.0,0.0,0.0,0.0,62806,62820,62830,62836,62849,62828,
11150000,0.0,0.0,0.0,0.0,0.0,0.0,62862,62874,62887,62900,62914,62887,
11160000,0.0,0.0,0.0,0.0,0.0,0.0,62925,62939,62953,62965,62976,62951,
11170000,0.0,0.0,0.0,0.0,0.0,0.0,62988,63001,63014,63027,63040,63014,
11180000,0.0,0.0,0.0,0.0,0.0,0.0,63053,63066,63079,63092,63104,63078,
11190000,0.0,0.0,0.0,0.0,0.0,0.0,63118,63131,63145,63159,63172,63145,
11200000,0.0,0.0,0.0,0.0,0.0,0.0,63185,63196,63210,63219,63231,63208,
11210000,0.0,0.0,0.0,0.0,0.0,0.0,63245,63258,63271,63285,63295,63270,
11220000,0.0,0.0,0.0,0.0,0.0,0.0,63308,63320,63327,63339,63352,63329,
11230000,0.0,0.0,0.0,0.0,0.0,0.0,63365,63377,63391,63401,63407,63388,
11240000,0.0,0.0,0.0,0.0,0.0,0.0,63420,63431,63443,63456,63470,63444,
11250000,0.0,0.0,0.0,0.0,0.0,0.0,63483,63494,63508,63522,63535,63508,
11260000,0.0,0.0,0.0,0.0,0.0,0.0,63549,63562,63575,63587,63599,63574,
11270000,0.0,0.0,0.0,0.0,0.0,0.0,63611,63622,63635,63648,63660,63635,
11280000,0.0,0.0,0.0,0.0,0.0,0.0,63673,63685,63697,63709,63722,63697,
11290000,0.0,0.0,0.0,0.0,0.0,0.0,63735,63748,63760,63774,63785,63760,
11300000,0.0,0.0,0.0,0.0,0.0,0.0,63797,63810,63822,63835,63848,63822,
11310000,0.0,0.0,0.0,0.0,0.0,0.0,63861,63873,63884,63897,63910,63885,
11320000,0.0,0.0,0.0,0.0,0.0,0.0,63922,63935,63947,63960,63971,63947,
11330000,0.0,0.0,0.0,0.0,0.0,0.0,63984,63996,64010,64022,64035,64009,
11340000,0.0,0.0,0.0,0.0,0.0,0.0,64047,64055,64069,64083,64095,64069,
11350000,0.0,0.0,0.0,0.0,0.0,0.0,64108,64121,64133,64144,64157,64132,
11360000,0.0,0.0,0.0,0.0,0.0,0.0,64171,64183,64194,64204,64217,64193,
11370000,0.0,0.0,0.0,0.0,0.0,0.0,64229,64242,64256,64269,64283,64255,
11380000,0.0,0.0,0.0,0.0,0.0,0.0,64295,64308,64322,64333,64343,64320,
11390000,0.0,0.0,0.0,0.0,0.0,0.0,64356,64370,64382,64391,64404,64380,
11400000,0.0,0.0,0.0,0.0,0.0,0.0,64415,64425,64438,64450,64462,64438,
11410000,0.0,0.0,0.0,0.0,0.0,0.0,64476,64487,64497,64510,64523,64498,
11420000,0.0,0.0,0.0,0.0,0.0,0.0,64533,64546,64558,64569,64583,64557,
11430000,0.0,0.0,0.0,0.0,0.0,0.0,64596,64607,64619,64633,64647,64620,
11440000,0.0,0.0,0.0,0.0,0.0,0.0,64660,64672,64686,64699,64712,64685,
11450000,0.0,0.0,0.0,0.0,0.0,0.0,64724,64737,64751,64764,64776,64750,
11460000,0.0,0.0,0.0,0.0,0.0,0.0,64789,64800,64811,64824,64837,64812,
11470000,0.0,0.0,0.0,0.0,0.0,0.0,64850,64863,64875,64885,64898,64874,
11480000,0.0,0.0,0.0,0.0,0.0,0.0,64908,64922,64934,64945,64959,64933,
11490000,0.0,0.0,0.0,0.0,0.0,0.0,64970,64981,64991,65004,65018,64992,
11500000,0.0,0.0,0.0,0.0,0.0,0.0,65031,65042,65054,65067,65078,65054,
11510000,0.0,0.0,0.0,0.0,0.0,0.0,65091,65104,65117,65130,65140,65116,
11520000,0.0,0.0,0.0,0.0,0.0,0.0,65153,65167,65179,65190,65202,65178,
11530000,0.0,0.0,0.0,0.0,0.0,0.0,65216,65230,65241,65253,65266,65241,
11540000,0.0,0.0,0.0,0.0,0.0,0.0,65279,65292,65306,65320,65334,65306,
11550000,0.0,0.0,0.0,0.0,0.0,0.0,65346,65359,65372,65386,65394,65371,
11560000,0.0,0.0,0.0,0.0,0.0,0.0,65408,65421,65434,65448,65461,65434,
11570000,0.0,0.0,0.0,0.0,0.0,0.0,65474,65486,65497,65508,65521,65497,
11580000,0.0,0.0,0.0,0.0,0.0,0.0,65535,65547,65561,65573,65586,65560,
11590000,0.0,0.0,0.0,0.0,0.0,0.0,65598,65611,65622,65635,65646,65622,
11600000,0.0,0.0,0.0,0.0,0.0,0.0,65659,65672,65679,65691,65704,65681,
11610000,0.0,0.0,0.0,0.0,0.0,0.0,65715,65729,65742,65756,65768,65742,
11620000,0.0,0.0,0.0,0.0,0.0,0.0,65779,65791,65804,65816,65829,65803,
11630000,0.0,0.0,0.0,0.0,0.0,0.0,65842,65854,65867,65880,65892,65867,
11640000,0.0,0.0,0.0,0.0,0.0,0.0,65904,65918,65931,65944,65957,65930,
11650000,0.0,0.0,0.0,0.0,0.0,0.0,65970,65981,65994,66005,66018,65993,
11660000,0.0,0.0,0.0,0.0,0.0,0.0,66027,66035,66048,66061,66070,66048,
11670000,0.0,0.0,0.0,0.0,0.0,0.0,66081,66094,66105,66119,66130,66105,
11680000,0.0,0.0,0.0,0.0,0.0,0.0,66144,66157,66170,66184,66198,66170,
11690000,0.0,0.0,0.0,0.0,0.0,0.0,66208,66220,66231,66244,66258,66232,
11700000,0.0,0.0,0.0,0.0,0.0,0.0,66270,66283,66293,66306,66319,66294,
11710000,0.0,0.0,0.0,0.0,0.0,0.0,66333,66346,66356,66366,66377,66355,
11720000,0.0,0.0,0.0,0.0,0.0,0.0,66390,66403,66417,66427,66440,66415,
11730000,0.0,0.0,0.0,0.0,0.0,0.0,66454,66468,66482,66494,66508,66481,
11740000,0.0,0.0,0.0,0.0,0.0,0.0,66520,66534,66547,66559,66572,66546,
11750000,0.0,0.0,0.0,0.0,0.0,0.0,66586,66597,66609,66622,66635,66609,
11760000,0.0,0.0,0.0,0.0,0.0,0.0,66648,66661,66675,66686,66697,66673,
11770000,0.0,0.0,0.0,0.0,0.0,0.0,66709,66720,66732,66745,66758,66732,
11780000,0.0,0.0,0.0,0.0,0.0,0.0,66770,66781,66793,66805,66818,66793,
11790000,0.0,0.0,0.0,0.0,0.0,0.0,66830,66840,66849,66859,66872,66850,
11800000,0.0,0.0,0.0,0.0,0.0,0.0,66884,66895,66908,66921,66932,66908,
11810000,0.0,0.0,0.0,0.0,0.0,0.0,66945,66958,66969,66983,66997,66970,
11820000,0.0,0.0,0.0,0.0,0.0,0.0,67010,67022,67034,67044,67056,67033,
11830000,0.0,0.0,0.0,0.0,0.0,0.0,67070,67083,67096,67107,67120,67095,
11840000,0.0,0.0,0.0,0.0,0.0,0.0,67133,67146,67160,67173,67185,67159,
11850000,0.0,0.0,0.0,0.0,0.0,0.0,67198,67212,67226,67239,67253,67225,
11860000,0.0,0.0,0.0,0.0,0.0,0.0,67266,67279,67291,67304,67315,67291,
11870000,0.0,0.0,0.0,0.0,0.0,0.0,67327,67340,67353,67360,67374,67350,
11880000,0.0,0.0,0.0,0.0,0.0,0.0,67385,67399,67413,67424,67435,67411,
11890000,0.0,0.0,0.0,0.0,0.0,0.0,67448,67461,67475,67486,67499,67473,
11900000,0.0,0.0,0.0,0.0,0.0,0.0,67512,67525,67539,67552,67565,67538,
11910000,0.0,0.0,0.0,0.0,0.0,0.0,67571,67582,67595,67609,67621,67595,
11920000,0.0,0.0,0.0,0.0,0.0,0.0,67632,67645,67656,67669,67682,67656,
11930000,0.0,0.0,0.0,0.0,0.0,0.0,67695,67707,67720,67733,67744,67719,
11940000,0.0,0.0,0.0,0.0,0.0,0.0,67756,67768,67782,67795,67806,67781,
11950000,0.0,0.0,0.0,0.0,0.0,0.0,67819,67832,67842,67855,67869,67843,
11960000,0.0,0.0,0.0,0.0,0.0,0.0,67883,67889,67901,67914,67926,67902,
11970000,0.0,0.0,0.0,0.0,0.0,0.0,67939,67950,67960,67974,67986,67961,
11980000,0.0,0.0,0.0,0.0,0.0,0.0,67998,68011,68024,68037,68047,68023,
11990000,0.0,0.0,0.0,0.0,0.0,0.0,68058,68071,68083,68096,68110,68083,
12000000,0.0,0.0,0.0,0.0,0.0,0.0,68123,68133,68146,68158,68168,68145,
12010000,0.0,0.0,0.0,0.0,0.0,0.0,68179,68193,68207,68220,68233,68206,
12020000,0.0,0.0,0.0,0.0,0.0,0.0,68242,68255,68267,68280,68291,68267,
12030000,0.0,0.0,0.0,0.0,0.0,0.0,68302,68310,68323,68336,68348,68323,
12040000,0.0,0.0,0.0,0.0,0.0,0.0,68358,68368,68378,68389,68401,68378,
12050000,0.0,0.0,0.0,0.0,0.0,0.0,68415,68428,68442,68455,68467,68441,
12060000,0.0,0.0,0.0,0.0,0.0,0.0,68481,68494,68506,68515,68528,68504,
12070000,0.0,0.0,0.0,0.0,0.0,0.0,68541,68555,68568,68579,68593,68567,
12080000,0.0,0.0,0.0,0.0,0.0,0.0,68604,68614,68627,68639,68652,68627,
12090000,0.001,0.0,0.0,0.0,0.0,2.0E-4,68664,68672,68684,68697,68707,68684,
12100000,0.0,0.0,0.0,0.0,0.0,0.0,68716,68729,68743,68753,68766,68741,
12110000,0.0,0.0,0.0,0.0,0.0,0.0,68779,68790,68803,68817,68831,68804,
12120000,0.0,0.0,0.0,0.0,0.0,0.0,68844,68857,68869,68882,68893,68869,
12130000,0.0,0.0,0.0,0.0,0.0,0.0,68906,68916,68927,68940,68953,68928,
12140000,0.0,0.0,0.0,0.0,0.0,0.0,68966,68979,68991,69004,69016,68991,
12150000,0.0,0.0,0.0,0.0,0.0,0.0,69028,69042,69054,69067,69080,69054,
12160000,0.0,0.0,0.0,0.0,0.0,0.0,69091,69104,69117,69129,69142,69116,
12170000,0.0,0.0,0.0,0.0,0.0,0.0,69154,69167,69180,69193,69203,69179,
12180000,0.0,0.0,0.0,0.0,0.0,0.0,69215,69222,69235,69248,69261,69236,
12190000,0.0,0.0,0.0,0.0,0.0,0.0,69274,69286,69299,69308,69322,69297,
12200000,0.0,0.0,0.0,0.0,0.0,0.0,69333,69345,69358,69371,69378,69357,
12210000,0.0,0.0,0.0,0.0,0.0,0.0,69391,69403,69417,69428,69437,69415,
12220000,0.0,0.0,0.0,0.0,0.0,0.0,69449,69463,69476,69489,69500,69475,
12230000,0.0,0.0,0.0,0.0,0.0,0.0,69513,69526,69540,69553,69562,69538,
12240000,0.0,0.0,0.0,0.0,0.0,0.0,69575,69587,69601,69610,69621,69598,
12250000,0.0,0.0,0.0,0.0,0.0,0.0,69635,69646,69660,69673,69687,69660,
12260000,0.0,0.0,0.0,0.0,0.0,0.0,69698,69711,69724,69737,69750,69724,
12270000,0.0,0.0,0.0,0.0,0.0,0.0,69761,69775,69789,69801,69815,69788,
12280000,0.0,0.0,0.0,0.0,0.0,0.0,69827,69840,69853,69867,69877,69852,
12290000,0.0,0.0,0.0,0.0,0.0,0.0,69888,69898,69910,69923,69935,69910,
12300000,0.0,0.0,0.0,0.0,0.0,0.0,69949,69961,69975,69989,70002,69975,
12310000,0.0,0.0,0.0,0.0,0.0,0.0,70009,70021,70026,70035,70048,70027,
12320000,0.0,0.0,0.0,0.0,0.0,0.0,70060,70074,70086,70099,70111,70086,
12330000,0.0,0.0,0.0,0.0,0.0,0.0,70124,70137,70150,70161,70174,70149,
12340000,0.0,0.0,0.0,0.0,0.0,0.0,70188,70201,70214,70228,70240,70214,
12350000,0.0,0.0,0.0,0.0,0.0,0.0,70254,70268,70280,70293,70306,70280,
12360000,0.0,0.0,0.0,0.0,0.0,0.0,70319,70330,70343,70357,70370,70343,
12370000,0.0,0.0,0.0,0.0,0.0,0.0,70383,70397,70410,70423,70436,70409,
12380000,0.0,0.0,0.0,0.0,0.0,0.0,70450,70463,70476,70489,70502,70476,
12390000,0.0,0.0,0.0,0.0,0.0,0.0,70515,70526,70538,70543,70557,70535,
12400000,0.0,0.0,0.0,0.0,0.0,0.0,70570,70583,70596,70606,70618,70594,
12410000,0.0,0.0,0.0,0.0,0.0,0.0,70631,70644,70657,70670,70682,70656,
12420000,0.0,0.0,0.0,0.0,0.0,0.0,70694,70706,70715,70729,70741,70717,
12430000,0.0,0.0,0.0,0.0,0.0,0.0,70753,70764,70777,70790,70802,70777,
12440000,0.0,0.0,0.0,0.0,0.0,0.0,70814,70827,70838,70851,70863,70838,
12450000,0.0,0.0,0.0,0.0,0.0,0.0,70875,70888,70900,70914,70925,70900,
12460000,0.0,0.0,0.0,0.0,0.0,0.0,70935,70948,70956,70967,70980,70957,
12470000,0.0,0.0,0.0,0.0,0.0,0.0,70992,71003,71016,71029,71042,71016,
12480000,0.0,0.0,0.0,0.0,0.0,0.0,71055,71067,71080,71093,71107,71080,
12490000,0.0,0.0,0.0,0.0,0.0,0.0,71120,71129,71142,71155,71169,71143,
12500000,0.0,0.0,0.0,0.0,0.0,0.0,71183,71194,71208,71218,71231,71206,
12510000,0.0,0.0,0.0,0.0,0.0,0.0,71244,71257,71269,71276,71288,71266,
12520000,0.0,0.0,0.0,0.0,0.0,0.0,71300,71312,71325,71337,71350,71324,
12530000,0.0,0.0,0.0,0.0,0.0,0.0,71358,71372,71384,71397,71408,71383,
12540000,0.0,0.0,0.0,0.0,0.0,0.0,71421,71434,71447,71459,71471,71446,
12550000,0.0,0.0,0.0,0.0,0.0,0.0,71483,71497,71510,71521,71533,71508,
12560000,0.0,0.0,0.0,0.0,0.0,0.0,71546,71558,71572,71586,71598,71572,
12570000,0.0,0.0,0.0,0.0,0.0,0.0,71611,71623,71635,71649,71662,71636,
12580000,0.0,0.0,0.0,0.0,0.0,0.0,71673,71686,71697,71707,71719,71696,
12590000,0.0,0.0,0.0,0.0,0.0,0.0,71730,71744,71756,71770,71783,71756,
12600000,0.0,0.0,0.0,0.0,0.0,0.0,71794,71807,71820,71833,71847,71820,
12610000,0.0,0.0,0.0,0.0,0.0,0.0,71860,71874,71885,71898,71910,71885,
12620000,0.0,0.0,0.0,0.0,0.0,0.0,71923,71936,71949,71960,71972,71948,
12630000,0.0,0.0,0.0,0.0,0.0,0.0,71984,71995,72007,72020,72034,72008,
12640000,0.0,0.0,0.0,0.0,0.0,0.0,72048,72061,72075,72088,72099,72074,
12650000,0.0,0.0,0.0,0.0,0.0,0.0,72111,72124,72134,72147,72156,72134,
12660000,0.0,0.0,0.0,0.0,0.0,0.0,72169,72179,72192,72206,72218,72192,
12670000,0.0,0.0,0.0,0.0,0.0,0.0,72230,72243,72256,72269,72279,72255,
12680000,0.0,0.0,0.0,0.0,0.0,0.0,72291,72304,72310,72322,72335,72312,
12690000,0.0,0.0,0.0,0.0,0.0,0.0,72347,72360,72374,72387,72400,72373,
12700000,0.0,0.0,0.0,0.0,0.0,0.0,72412,72425,72435,72446,72456,72434,
12710000,0.0,0.0,0.0,0.0,0.0,0.0,72469,72483,72495,72506,72518,72494,
12720000,0.0,0.0,0.0,0.0,0.0,0.0,72532,72544,72557,72571,72577,72556,
12730000,0.0,0.0,0.0,0.0,0.0,0.0,72589,72602,72613,72624,72637,72613,
